Date,Operating_Profit,Net_Profit,Total_Equity,Total_Liabilities,Revenue
2012.9.26,8.1247E+12,6.56493E+12,116538834000000.0,6.01883E+13,5.21773E+13
2012.9.27,8.1247E+12,6.56493E+12,116538834000000.0,6.01883E+13,5.21773E+13
2012.9.28,8.1247E+12,6.56493E+12,116538834000000.0,6.01883E+13,5.21773E+13
2012.10.1,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.2,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.3,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.4,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.5,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.8,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.9,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.10,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.11,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.12,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.15,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.16,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.17,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.18,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.19,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.22,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.23,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.24,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.25,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.26,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.29,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.30,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.10.31,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.1,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.2,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.5,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.6,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.7,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.8,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.9,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.12,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.13,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.14,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.15,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.16,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.19,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.20,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.21,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.22,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.23,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.26,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.27,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.28,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.29,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.11.30,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.3,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.4,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.5,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.6,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.7,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.10,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.11,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.12,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.13,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.14,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.17,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.18,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.19,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.20,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.21,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.24,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.25,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.26,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.27,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.28,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2012.12.31,8.35008E+12,7.03848E+12,121480206000000.0,5.95914E+13,5.60588E+13
2013.1.1,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.2,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.3,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.4,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.7,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.8,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.9,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.10,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.11,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.14,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.15,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.16,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.17,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.18,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.21,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.22,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.23,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.24,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.25,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.28,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.29,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.30,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.1.31,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.1,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.4,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.5,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.6,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.7,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.8,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.11,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.12,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.13,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.14,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.15,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.18,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.19,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.20,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.21,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.22,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.25,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.26,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.27,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.2.28,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.1,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.4,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.5,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.6,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.7,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.8,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.11,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.12,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.13,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.14,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.15,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.18,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.19,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.20,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.21,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.22,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.25,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.26,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.27,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.28,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.3.29,8.4888E+12,7.57444E+12,128805644000000.0,6.2037E+13,5.36753E+13
2013.4.1,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.2,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.3,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.4,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.5,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.8,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.9,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.10,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.11,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.12,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.15,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.16,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.17,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.18,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.19,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.22,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.23,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.24,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.25,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.26,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.29,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.4.30,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.1,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.2,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.3,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.6,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.7,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.8,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.9,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.10,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.13,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.14,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.15,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.16,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.17,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.20,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.21,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.22,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.23,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.24,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.27,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.28,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.29,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.30,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.5.31,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.3,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.4,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.5,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.6,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.7,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.10,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.11,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.12,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.13,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.14,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.17,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.18,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.19,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.20,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.21,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.24,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.25,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.26,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.27,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.6.28,9.53068E+12,7.77381E+12,138379538000000.0,6.53821E+13,5.74644E+13
2013.7.1,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.2,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.3,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.4,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.5,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.8,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.9,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.10,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.11,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.12,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.15,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.16,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.17,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.18,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.19,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.22,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.23,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.24,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.25,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.26,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.29,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.30,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.7.31,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.1,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.2,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.5,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.6,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.7,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.8,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.9,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.12,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.13,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.14,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.15,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.16,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.19,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.20,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.21,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.22,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.23,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.26,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.27,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.28,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.29,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.8.30,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.2,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.3,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.4,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.5,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.6,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.9,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.10,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.11,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.12,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.13,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.16,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.17,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.18,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.19,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.20,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.23,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.24,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.25,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.26,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.27,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.9.30,1.01636E+13,8.24474E+12,144438803000000.0,6.63741E+13,5.90835E+13
2013.10.1,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.2,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.3,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.4,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.7,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.8,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.9,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.10,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.11,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.14,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.15,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.16,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.17,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.18,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.21,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.22,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.23,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.24,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.25,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.28,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.29,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.30,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.10.31,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.1,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.4,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.5,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.6,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.7,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.8,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.11,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.12,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.13,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
2013.11.14,8.31128E+12,7.30128E+12,150016010000000.0,6.4059E+13,5.92766E+13
